N,Fitness
1,0.5225159753854397
2,0.9951717283538433
3,1.1520926203866468
4,1.1520926203866468
5,1.8886924195197508
6,1.9469113914026204
7,1.9469113914026204
8,2.0685367648369497
9,2.121721857891784
10,2.2077715178300523
11,2.223181716627827
12,2.2297338031113783
13,2.235513502521469
14,2.2389928882292063
15,2.2389928882292063
16,2.2389928882292063
17,2.2398463854625885
18,2.2398463854625885
19,2.2398463854625885
20,2.2398463854625885
21,2.2398463854625885
22,2.2549996878562393
23,2.2549996878562393
24,2.278052963960988
25,2.278052963960988
26,2.278052963960988
27,2.3237628692325014
28,2.3237628692325014
29,2.3237628692325014
30,2.3237628692325014
31,2.3237628692325014
32,2.3237628692325014
33,2.3237628692325014
34,2.355049237524894
35,2.355049237524894
36,2.355049237524894
37,2.355049237524894
38,2.355049237524894
39,2.355049237524894
40,2.355049237524894
41,2.364142442717679
42,2.364142442717679
43,2.364142442717679
44,2.3692735165853294
45,2.494049156302212
46,2.494049156302212
47,2.494049156302212
48,2.494049156302212
49,2.5080475815625025
50,2.5469347845024313
51,2.5469347845024313
52,2.5469347845024313
53,2.5469347845024313
54,2.5469347845024313
55,2.5469347845024313
56,2.5469347845024313
57,2.5469347845024313
58,2.5469347845024313
59,2.5469347845024313
60,2.5469347845024313
61,2.5469347845024313
62,2.5469347845024313
63,2.5469347845024313
64,2.5469347845024313
65,2.5469347845024313
66,2.5469347845024313
67,2.5469347845024313
68,2.5469347845024313
69,2.5469347845024313
70,2.5469347845024313
71,2.5469347845024313
72,2.5469347845024313
73,2.5469347845024313
74,2.5469347845024313
75,2.5469347845024313
76,2.5469347845024313
77,2.5469347845024313
78,2.5469347845024313
79,2.5469347845024313
80,2.5469347845024313
81,2.5469347845024313
82,2.5469347845024313
83,2.5469347845024313
84,2.5469347845024313
85,2.5469347845024313
86,2.5469347845024313
87,2.5469347845024313
88,2.5469347845024313
89,2.5469347845024313
90,2.5469347845024313
91,2.5469347845024313
92,2.5469347845024313
93,2.5469347845024313
94,2.5469347845024313
95,2.5469347845024313
96,2.5469347845024313
97,2.5469347845024313
98,2.5469347845024313
99,2.5469347845024313
100,2.5469347845024313
101,2.5469347845024313
