Iteration,Fitness
1,-0.4634042284077059
2,0.37453086971285243
3,0.03224091445282523
4,-0.07789566513410118
5,0.0750478180196828
6,-0.5107563497372066
7,0.1394231640369975
8,-0.31666216579538053
9,-0.23325571923944155
10,0.367052203305176
11,-0.20403627530033766
12,0.21381525450971778
13,-0.09301164735709072
14,0.18890625879468625
15,0.4009175127150108
16,0.49035692092971084
17,0.6282499268699225
18,-0.5165452180602315
19,-0.372203152569077
20,-0.6103632313613087
21,-0.8396874457935418
22,-0.8367560503244996
23,0.4059975773522763
24,1.0304748405125865
25,-0.23870456654941963
26,-0.6751617299315626
27,0.6805139592826847
28,-0.4497805934421432
29,-1.2554811650822422
30,-0.6613846090250877
31,-0.10575321929867668
32,-0.8303687048292636
33,-0.27007165196938127
34,0.44382263285590484
35,-1.0268035168161327
36,0.148599023697093
37,-0.39627363999606874
38,-0.6801007158903998
39,0.011126712900170477
40,0.7986850637063568
41,0.10564679788540782
42,0.29779883518431327
43,0.5443567324847141
44,-0.21293370032899783
45,-0.5582578240280286
46,0.6846873669217945
47,-0.8931175499710213
48,-0.46433713455052045
49,0.13715327544040928
50,-0.40505068323706755
51,0.8686167877741156
52,0.21155222775703242
53,0.9982609397260562
54,-0.5842824090260288
55,-1.2218403964438886
56,0.6815574090449673
57,0.12437206559248654
58,0.05939541260881742
59,0.3086825412466599
60,-0.02308399399296418
61,0.17867804260129527
62,-1.196921686224162
63,0.45831002709467933
64,0.03548980810695401
65,0.5445827947786179
66,-0.042491172472757466
67,-0.5679311687319499
68,0.2349856769497532
69,0.4017631430321473
70,-0.3024868697146353
71,0.42854780093524436
72,-0.11173566213401054
73,0.601526446771186
74,-0.8385362449465855
75,-0.2788574503267852
76,-0.0508112256678146
77,1.2698632033903952
78,0.2986995583234116
79,0.066779641031121
80,0.31813241260981895
81,0.3752795175744983
82,0.40700790036065954
83,0.6265462066662837
84,0.19424792241457323
85,0.3315260619492913
86,0.1573007523886683
87,-0.09883769128099024
88,0.2560451715135774
89,-0.018661220873164908
90,-0.7305711413641435
91,0.3728968496123645
92,-0.5327635564338072
93,0.0641020838424724
94,-0.1441254595419406
95,-0.4547251737209852
96,-0.41663546388461603
97,-0.8261111971494122
98,-0.03991411491887237
99,0.007945764652314058
100,-0.818997936922228
