Iteration,Fitness
1,1.302954219312258
2,1.302954219312258
3,1.302954219312258
4,1.3386863904568524
5,1.3386863904568524
6,1.3386863904568524
7,1.3759191326065956
8,1.4398645725337644
9,1.4398645725337644
10,1.7020069493191012
11,1.7922857931117606
12,1.7922857931117606
13,1.7922857931117606
14,1.7922857931117606
15,1.7922857931117606
16,1.7922857931117606
17,1.7922857931117606
18,1.7922857931117606
19,1.7922857931117606
20,1.7922857931117606
21,1.7922857931117606
22,1.7922857931117606
23,1.7922857931117606
24,1.7922857931117606
25,1.7922857931117606
26,1.7922857931117606
27,1.7922857931117606
28,1.7922857931117606
29,1.7922857931117606
30,1.7922857931117606
31,1.7922857931117606
32,1.7922857931117606
33,1.7922857931117606
34,1.7922857931117606
35,1.7922857931117606
36,1.7922857931117606
37,1.7922857931117606
38,1.7922857931117606
39,1.7922857931117606
40,1.7922857931117606
41,1.7922857931117606
42,1.7922857931117606
43,1.7922857931117606
44,1.7922857931117606
45,1.7922857931117606
46,1.7922857931117606
47,1.7922857931117606
48,1.7922857931117606
49,1.7922857931117606
50,1.7922857931117606
51,1.7922857931117606
52,1.7922857931117606
53,1.7922857931117606
54,1.7922857931117606
55,1.7922857931117606
56,1.7922857931117606
57,1.7922857931117606
58,1.7922857931117606
59,1.7922857931117606
60,1.7922857931117606
61,1.7922857931117606
62,1.7922857931117606
63,1.863286862601109
64,1.863286862601109
65,1.863286862601109
66,1.863286862601109
67,1.863286862601109
68,1.869894038317984
69,1.869894038317984
70,1.869894038317984
71,1.869894038317984
72,1.869894038317984
73,1.869894038317984
74,1.869894038317984
75,1.869894038317984
76,1.869894038317984
77,1.869894038317984
78,1.869894038317984
79,1.869894038317984
80,1.869894038317984
81,1.869894038317984
82,1.869894038317984
83,1.869894038317984
84,1.869894038317984
85,1.869894038317984
86,1.869894038317984
87,1.869894038317984
88,1.869894038317984
89,1.869894038317984
90,1.869894038317984
91,1.869894038317984
92,1.869894038317984
93,1.869894038317984
94,1.869894038317984
95,1.869894038317984
96,1.869894038317984
97,1.869894038317984
98,1.869894038317984
99,1.869894038317984
100,1.869894038317984
