Row,Average
1,1.7561833230738606
2,1.8720581072865592
3,2.0323875938530462
4,2.5267214509043887
5,2.614137536288394
6,3.0466337939498858
7,3.132251717441143
8,3.1571953439336546
9,3.2037143649842803
10,3.3313680686914005
11,3.4102165727456053
12,3.4972955548871054
13,3.530662524641599
14,3.586047299093827
15,3.615720249324487
16,3.768592855392781
17,3.8904496784151825
18,3.9048469751114374
19,3.9759695855426016
20,4.044819446751047
21,4.053668093981907
22,4.140314144970151
23,4.2456674155298275
24,4.2661414990368005
25,4.314549624572829
26,4.4059671221020125
27,4.4059671221020125
28,4.410186672756447
29,4.4330514593144725
30,4.475468289647905
31,4.48505119549842
32,4.51400787043284
33,4.51400787043284
34,4.568876483144406
35,4.649130044873405
36,4.649130044873405
37,4.701201047308078
38,4.746805733702877
39,4.746805733702877
40,4.761746524300991
41,4.894104911920984
42,4.914416490416015
43,4.914416490416015
44,4.914416490416015
45,4.917138552709872
46,4.958658497510621
47,4.958658497510621
48,4.958658497510621
49,4.965683472449527
50,4.978718295522244
51,4.989167863676634
52,4.989167863676634
53,5.011696997399584
54,5.011696997399584
55,5.011696997399584
56,5.064058093974213
57,5.067425924236609
58,5.067425924236609
59,5.094183511936583
60,5.094183511936583
61,5.109105356860138
62,5.109105356860138
63,5.125234464800336
64,5.147165076299662
65,5.147165076299662
66,5.154692412949901
67,5.1776083658003715
68,5.1776083658003715
69,5.196997436576053
70,5.206469078680615
71,5.2425548683690035
72,5.2425548683690035
73,5.252553059841446
74,5.283112616046499
75,5.283112616046499
76,5.283112616046499
77,5.334339182237891
78,5.346368707127089
79,5.346368707127089
80,5.346368707127089
81,5.346368707127089
82,5.346368707127089
83,5.346368707127089
84,5.346368707127089
85,5.35674365855446
86,5.35674365855446
87,5.35674365855446
88,5.391396439176193
89,5.391396439176193
90,5.391396439176193
91,5.391396439176193
92,5.391396439176193
93,5.392421490754886
94,5.392421490754886
95,5.392421490754886
96,5.392421490754886
97,5.392421490754886
98,5.392421490754886
99,5.397443500659444
100,5.397443500659444
101,5.397443500659444
