N,Fitness
1,1.5471687453540746
2,1.9483791788835472
3,2.26730406659654
4,2.26730406659654
5,2.9764149775400925
6,2.9764149775400925
7,2.9764149775400925
8,2.9764149775400925
9,3.160166030508921
10,3.160166030508921
11,3.160166030508921
12,3.160166030508921
13,3.2741749532545352
14,3.2741749532545352
15,3.9114555032836242
16,3.9114555032836242
17,3.9114555032836242
18,3.9114555032836242
19,3.9811010851364155
20,3.9811010851364155
21,3.9811010851364155
22,3.9811010851364155
23,4.051369950581562
24,4.051369950581562
25,4.051369950581562
26,4.051369950581562
27,4.051369950581562
28,4.051369950581562
29,4.051369950581562
30,4.051369950581562
31,4.051369950581562
32,4.051369950581562
33,4.051369950581562
34,4.051369950581562
35,4.059139023232876
36,4.059139023232876
37,4.059139023232876
38,4.059139023232876
39,4.059139023232876
40,4.059139023232876
41,4.059139023232876
42,4.059139023232876
43,4.059139023232876
44,4.059139023232876
45,4.059139023232876
46,4.059139023232876
47,4.059139023232876
48,4.059139023232876
49,4.059139023232876
50,4.059139023232876
51,4.059139023232876
52,4.059139023232876
53,4.059139023232876
54,4.059139023232876
55,4.059139023232876
56,4.059139023232876
57,4.059139023232876
58,4.059139023232876
59,4.059139023232876
60,4.059139023232876
61,4.059139023232876
62,4.059139023232876
63,4.059139023232876
64,4.059139023232876
65,4.059139023232876
66,4.059139023232876
67,4.059139023232876
68,4.059139023232876
69,4.059139023232876
70,4.059139023232876
71,4.059139023232876
72,4.059139023232876
73,4.059139023232876
74,4.059139023232876
75,4.059139023232876
76,4.059139023232876
77,4.059139023232876
78,4.059139023232876
79,4.059139023232876
80,4.059139023232876
81,4.059139023232876
82,4.059139023232876
83,4.059139023232876
84,4.059139023232876
85,4.059139023232876
86,4.059139023232876
87,4.059139023232876
88,4.059139023232876
89,4.059139023232876
90,4.059139023232876
91,4.059139023232876
92,4.059139023232876
93,4.059139023232876
94,4.059139023232876
95,4.059139023232876
96,4.059139023232876
97,4.059139023232876
98,4.059139023232876
99,4.059139023232876
100,4.059139023232876
101,4.059139023232876
