N,Fitness
1,0.5351301722749718
2,0.5351301722749718
3,0.9394855221218973
4,0.9394855221218973
5,0.9394855221218973
6,0.9394855221218973
7,0.9394855221218973
8,1.0064024608532518
9,1.0064024608532518
10,1.0580569702768208
11,1.0650174561226224
12,1.093046605329407
13,1.093046605329407
14,1.093046605329407
15,1.1048992640813877
16,1.1048992640813877
17,1.1048992640813877
18,1.1048992640813877
19,1.1048992640813877
20,1.1058264852158517
21,1.108063738341688
22,1.1107619047421333
23,1.1107619047421333
24,1.14460402053133
25,1.14460402053133
26,1.1794352603776568
27,1.1794352603776568
28,1.2316670392481202
29,1.2316670392481202
30,1.2316670392481202
31,1.2316670392481202
32,1.2316670392481202
33,1.2316670392481202
34,1.2316670392481202
35,1.2316670392481202
36,1.2316670392481202
37,1.2316670392481202
38,1.241192192980677
39,1.241192192980677
40,1.241192192980677
41,1.2553951223415354
42,1.2553951223415354
43,1.2553951223415354
44,1.2553951223415354
45,1.2553951223415354
46,1.2553951223415354
47,1.2553951223415354
48,1.2553951223415354
49,1.2617947961617586
50,1.2617947961617586
51,1.2617947961617586
