N,Fitness
1,1.3082959089090582
2,1.3964735484172843
3,1.3964735484172843
4,1.4585786763269928
5,1.4807143977033854
6,1.7141447675347006
7,1.8161612688006492
8,1.8161612688006492
9,2.024692063323936
10,2.3803747023441675
11,2.41155630753037
12,2.703678284218335
13,2.703678284218335
14,2.733582799230003
15,2.733582799230003
16,2.7378312608136715
17,3.0153735745834953
18,3.201559602147869
19,3.201559602147869
20,3.239230265410371
21,3.239230265410371
22,3.3875561274800607
23,3.3875561274800607
24,3.5306434299853926
25,3.596828188994328
26,3.7424940647065656
27,3.781130616899129
28,3.781130616899129
29,3.781130616899129
30,3.781130616899129
31,3.781130616899129
32,3.781130616899129
33,3.781130616899129
34,3.781130616899129
35,3.781130616899129
36,3.781130616899129
37,3.8883560125693273
38,3.8883560125693273
39,3.8883560125693273
40,3.8883560125693273
41,3.8883560125693273
42,3.910240525105186
43,3.910240525105186
44,4.058931010773429
45,4.058931010773429
46,4.0674820634762465
47,4.0674820634762465
48,4.080596677610262
49,4.080596677610262
50,4.085992773810227
51,4.085992773810227
52,4.266463134287423
53,4.266463134287423
54,4.266463134287423
55,4.266463134287423
56,4.266463134287423
57,4.266463134287423
58,4.266463134287423
59,4.410406773458325
60,4.410406773458325
61,4.410406773458325
62,4.410406773458325
63,4.410406773458325
64,4.410406773458325
65,4.410406773458325
66,4.410406773458325
67,4.410406773458325
68,4.410406773458325
69,4.410805881826544
70,4.410805881826544
71,4.410805881826544
72,4.410805881826544
73,4.486217581001648
74,4.486217581001648
75,4.486217581001648
76,4.486217581001648
77,4.486217581001648
78,4.486217581001648
79,4.486217581001648
80,4.486217581001648
81,4.486217581001648
82,4.486217581001648
83,4.486217581001648
84,4.486217581001648
85,4.486217581001648
86,4.486217581001648
87,4.486217581001648
88,4.486217581001648
89,4.486217581001648
90,4.486217581001648
91,4.486217581001648
92,4.486217581001648
93,4.486217581001648
94,4.486217581001648
95,4.486217581001648
96,4.486217581001648
97,4.486217581001648
98,4.486217581001648
99,4.486217581001648
100,4.486217581001648
101,4.486217581001648
