Row,Average
1,1.2170193328542753
2,1.6450069120639417
3,1.9263887750281221
4,2.1926679511272087
5,2.3985620822775173
6,2.68609789534998
7,2.7711095049958883
8,2.945058744469171
9,3.1244718416352697
10,3.212328757290872
11,3.394872296717537
12,3.549848207207011
13,3.549848207207011
14,3.5714500147849293
15,3.786556837650204
16,3.8417676383917376
17,3.9271215965993536
18,4.018592719185887
19,4.033576417042472
20,4.045247265734716
21,4.1158731930934405
22,4.257990687654848
23,4.311575461320632
24,4.3976138817675166
25,4.457975145912374
26,4.575774937793082
27,4.583502248231595
28,4.664078575986347
29,4.67533681882241
30,4.749628205133759
31,4.771029691209454
32,4.771029691209454
33,4.771029691209454
34,4.788444380364584
35,4.788444380364584
36,4.849868297215853
37,4.871313376349892
38,4.871313376349892
39,4.878878429133782
40,4.878878429133782
41,4.890827726688135
42,4.895204629195307
43,4.913044719920698
44,4.962691691835457
45,4.968830049458399
46,4.984505365137454
47,4.984505365137454
48,4.987128287964256
49,4.987128287964256
50,5.02106450838074
51,5.02106450838074
52,5.0571585804761785
53,5.0571585804761785
54,5.065424085104448
55,5.065424085104448
56,5.065424085104448
57,5.065424085104448
58,5.065424085104448
59,5.094212812938627
60,5.094212812938627
61,5.094212812938627
62,5.094212812938627
63,5.094212812938627
64,5.102495277814241
65,5.102495277814241
66,5.102495277814241
67,5.102495277814241
68,5.102495277814241
69,5.1025750994878845
70,5.1025750994878845
71,5.1025750994878845
72,5.1025750994878845
73,5.117657439322906
74,5.117657439322906
75,5.117657439322906
76,5.117657439322906
77,5.117657439322906
78,5.117657439322906
79,5.117657439322906
80,5.117657439322906
81,5.117657439322906
82,5.117657439322906
83,5.117657439322906
84,5.128204742986432
85,5.128204742986432
86,5.128204742986432
87,5.128204742986432
88,5.128204742986432
89,5.1332657561503705
90,5.1332657561503705
91,5.1332657561503705
92,5.1332657561503705
93,5.1332657561503705
94,5.1332657561503705
95,5.1332657561503705
96,5.1332657561503705
97,5.1332657561503705
98,5.1332657561503705
99,5.1332657561503705
100,5.1332657561503705
101,5.142617803117077
