N,Fitness
1,0.23491054673097456
2,0.23491054673097456
3,0.23491054673097456
4,0.23491054673097456
5,0.24551556255541274
6,0.2808812932992637
7,0.28203948792070355
8,0.2839527138556247
9,0.2934902160381524
10,0.2934902160381524
11,0.3009728086533521
12,0.3009728086533521
13,0.3009728086533521
14,0.3009728086533521
15,0.3187483438384051
16,0.32324030968478756
17,0.3547174470983777
18,0.4808233693220937
19,0.4808233693220937
20,0.4832326886520161
21,0.6015499349247574
22,1.0019086828137107
23,1.0019086828137107
24,1.0035886190340615
25,1.0035886190340615
26,1.005192045310756
27,1.005192045310756
28,1.005192045310756
29,1.005192045310756
30,1.005192045310756
31,1.015589480772305
32,1.015589480772305
33,1.015589480772305
34,1.015589480772305
35,1.015589480772305
36,1.114773220748469
37,1.114773220748469
38,1.114773220748469
39,1.1158364616994028
40,1.1258229444890462
41,1.129160825572092
42,1.14273939404574
43,1.14273939404574
44,1.1532380129039481
45,1.1532380129039481
46,1.1590538140534508
47,1.1705506162604644
48,1.1705506162604644
49,1.1737787786859135
50,1.1737787786859135
51,1.1855859325595988
