Iteration,Fitness
1,0.31897512603764716
2,0.5902164478876721
3,0.4186771362576052
4,0.22183686023921417
5,0.4180415351165239
6,0.7139624942110782
7,0.8913487199719312
8,0.4872969033071894
9,0.831934913957176
10,0.7640401475195598
11,1.890034484456277
12,2.5802240882087606
13,1.2100934273140154
14,1.0565129114167764
15,1.3063580119936407
16,1.209573597234817
17,1.0893704168005334
18,1.0273344334170444
19,2.8761265539156153
20,1.7545448869630076
21,1.003651885656406
22,1.7228290249361486
23,2.0776271301703777
24,3.1831125084002028
25,2.0440836814944734
26,2.3742386798624913
27,3.0715806263199013
28,3.7184178493482296
29,2.487157829156929
30,2.9097158241835914
31,2.946505467043895
32,2.8114589665654766
33,2.8291887278608563
34,2.976632089751754
35,3.5922236146437907
36,3.5154289377744257
37,3.156115922740166
38,3.450652605395793
39,3.2822406655667926
40,3.309974936815544
41,3.5700799413839834
42,3.484726465701055
43,3.5232594131760018
44,3.5810139647275117
45,3.5455619554247235
46,3.6862252761837206
47,3.6693812469527707
48,3.5673194867540894
49,3.643794322600411
50,4.064072535682436
51,3.829494338643132
52,3.9079005773822955
53,3.865312000334068
54,3.694024689097004
55,4.0669702656819045
56,4.05193664384019
57,3.4896425143763494
58,4.038389698078898
59,4.172386624540645
60,4.0437193681728045
61,3.669357645275249
62,3.634191741895686
63,4.136440284854746
64,3.644795302727397
65,4.240093660308561
66,3.9847499652374636
67,4.0360933413101865
68,3.973811791649932
69,3.9545381541067943
70,4.012920128227139
71,3.9863857767088122
72,4.227212169423274
73,4.118083346362862
74,4.057385352855697
75,4.1132760151207135
76,3.8882386046080653
77,4.533067578918665
78,3.9382531113216643
79,3.9611388431864984
80,4.255794881286466
81,4.302189030981174
82,4.325054478550173
83,4.057595521363378
84,4.003577768668395
85,4.172311365787155
86,4.193422644925492
87,4.036073119260691
88,4.720950930514802
89,4.870451423388709
90,4.226054780999676
91,4.186123855576535
92,4.541120051670113
93,4.384823435477596
94,4.3336702223295465
95,4.339900457323965
96,4.089838139660577
97,4.428857996871085
98,4.16731297521492
99,4.3558231136612555
100,4.355410559174308
