N,Fitness
1,-4
2,1.0170324844495382
3,0.7663605911411859
4,1.5315063416245402
5,0.9742933491067813
6,0.9742933491067813
7,1.2761063391532317
8,1.3284622300041744
9,1.885195236720644
10,1.885195236720644
11,0.9623287481807676
12,1.6487928633590507
13,1.6732843667573631
14,1.8639140348304932
15,1.8639140348304932
16,1.8639140348304932
17,1.8639140348304932
18,1.8639140348304932
19,1.7498703145492887
20,1.8855855105462156
21,1.8413977683312552
22,1.8413977683312552
23,1.843775973205012
24,1.8661942913442293
25,1.8661942913442293
26,1.8754646044322172
27,1.9166449465117295
28,1.9166449465117295
29,1.9166449465117295
30,1.9281108043291175
31,1.9276598263011429
32,1.9281108043291175
33,1.9281108043291175
