N,Fitness
1,-1
2,-1
3,0.21481759505641673
4,0.2625935096333242
5,1.1716301375932632
6,1.1716301375932632
7,1.1716301375932632
8,1.5730335054429798
9,1.6060002735074843
10,1.7239375091047935
11,1.7239375091047935
12,1.7239375091047935
13,1.7239375091047935
14,1.7239375091047935
15,1.7239375091047935
16,1.8158138934770285
17,1.8158138934770285
18,1.8158138934770285
19,1.4859384277508014
20,1.4881853845783672
21,1.3644540590387486
22,1.316488211578217
23,1.4030262117590502
24,1.6632664218493363
25,1.6632664218493363
26,1.7523269315988894
27,1.6632664218493363
28,1.7687237026676625
29,1.7163073863882408
30,1.8994941647790846
31,1.767000543065684
32,1.758186220589755
33,1.8414922532187223
