Iteration,Fitness
1,1.7998672429157858
2,1.7998672429157858
3,1.7998672429157858
4,1.7998672429157858
5,1.7998672429157858
6,1.7998672429157858
7,1.7998672429157858
8,1.7998672429157858
9,1.7998672429157858
10,1.7998672429157858
11,1.7998672429157858
12,1.7998672429157858
13,1.8699027871752714
14,1.8699027871752714
15,1.8699027871752714
16,1.8699027871752714
17,1.8699027871752714
18,1.8699027871752714
19,1.8699027871752714
20,2.0183936985446325
21,2.0183936985446325
22,2.0183936985446325
23,2.0183936985446325
24,2.1393659841667687
25,2.239343069154505
26,2.239343069154505
27,2.239343069154505
28,2.239343069154505
29,2.239343069154505
30,2.239343069154505
31,2.239343069154505
32,2.239343069154505
33,2.239343069154505
34,2.239343069154505
35,2.239343069154505
36,2.2840128848208052
37,2.2840128848208052
38,2.2840128848208052
39,2.2840128848208052
40,2.2840128848208052
41,2.2840128848208052
42,2.2840128848208052
43,2.2840128848208052
44,2.919978321132762
45,2.919978321132762
46,2.919978321132762
47,2.919978321132762
48,2.919978321132762
49,2.919978321132762
50,2.919978321132762
51,2.919978321132762
52,2.919978321132762
53,2.919978321132762
54,2.919978321132762
55,2.919978321132762
56,2.919978321132762
57,2.919978321132762
58,2.919978321132762
59,2.919978321132762
60,2.9380853149838195
61,2.9380853149838195
62,2.9380853149838195
63,2.9380853149838195
64,2.9380853149838195
65,2.9380853149838195
66,2.9380853149838195
67,2.9380853149838195
68,2.9380853149838195
69,2.9380853149838195
70,2.9380853149838195
71,2.9380853149838195
72,3.0828480048596307
73,3.0828480048596307
74,3.0828480048596307
75,3.0828480048596307
76,3.0828480048596307
77,3.0828480048596307
78,3.0828480048596307
79,3.6380788874094856
80,3.6380788874094856
81,3.6380788874094856
82,3.6380788874094856
83,3.6380788874094856
84,3.6380788874094856
85,3.6380788874094856
86,3.6380788874094856
87,3.6380788874094856
88,3.6380788874094856
89,3.6380788874094856
90,3.6380788874094856
91,4.1460166405111485
92,4.1460166405111485
93,4.1460166405111485
94,4.1460166405111485
95,4.1460166405111485
96,4.1460166405111485
97,4.1460166405111485
98,4.1460166405111485
99,4.1460166405111485
100,4.1460166405111485
