N,Fitness
1,1.228153726334637
2,1.2935737323510623
3,1.925035423018573
4,1.925035423018573
5,1.9849377112026994
6,1.9849377112026994
7,2.813556518907008
8,2.813556518907008
9,2.813556518907008
10,2.813556518907008
11,3.359426744397246
12,3.359426744397246
13,3.359426744397246
14,3.626642190584407
15,3.626642190584407
16,3.626642190584407
17,3.626642190584407
18,3.671881467626758
19,3.671881467626758
20,3.671881467626758
21,3.671881467626758
22,3.9356571979970725
23,4.054459001662398
24,4.054459001662398
25,4.054459001662398
26,4.054459001662398
27,4.054459001662398
28,4.054459001662398
29,4.054459001662398
30,4.054459001662398
31,4.054459001662398
32,4.19844358265334
33,4.408304144236892
34,4.408304144236892
35,4.434917082163076
36,4.434917082163076
37,4.434917082163076
38,4.434917082163076
39,4.434917082163076
40,4.434917082163076
41,4.434917082163076
42,4.434917082163076
43,4.434917082163076
44,4.434917082163076
45,4.434917082163076
46,4.434917082163076
47,4.434917082163076
48,4.434917082163076
49,4.434917082163076
50,4.434917082163076
51,4.434917082163076
52,4.434917082163076
53,4.434917082163076
54,4.434917082163076
55,4.434917082163076
56,4.434917082163076
57,4.434917082163076
58,4.434917082163076
59,4.434917082163076
60,4.434917082163076
61,4.434917082163076
62,4.434917082163076
63,4.434917082163076
64,4.434917082163076
65,4.453236381747365
66,4.453236381747365
67,4.515363818857757
68,4.576346439116396
69,4.576346439116396
70,4.576346439116396
71,4.576346439116396
72,4.576346439116396
73,4.576346439116396
74,4.576346439116396
75,4.576346439116396
76,4.576346439116396
77,4.576346439116396
78,4.576346439116396
79,4.576346439116396
80,4.576346439116396
81,4.576346439116396
82,4.576346439116396
83,4.576346439116396
84,4.576346439116396
85,4.576346439116396
86,4.576346439116396
87,4.576346439116396
88,4.576346439116396
89,4.576346439116396
90,4.576346439116396
91,4.576346439116396
92,4.576346439116396
93,4.576346439116396
94,4.576346439116396
95,4.576346439116396
96,4.576346439116396
97,4.576346439116396
98,4.576346439116396
99,4.576346439116396
100,4.576346439116396
101,4.576346439116396
