Row,Average
1,0.0
2,0.0
3,0.20065152249863125
4,0.2937524650127065
5,0.46396812314821556
6,0.7869613489775888
7,0.9330040759271402
8,1.1087669122367718
9,1.105158715804211
10,1.6281373004178001
11,1.3761262436000075
12,1.3162738585985048
13,1.61289715420736
14,1.634809178085264
15,1.581151361417811
16,1.3952876534551304
17,1.452064145311801
18,1.523871729258913
19,1.626668511324204
20,1.9341680215786101
21,1.6560338353830848
22,1.7751897515262562
23,1.4122786428114216
24,1.503857973631343
25,1.7146770656929313
26,1.6683590038843257
27,1.6627527899405181
28,1.5685289354392686
29,1.5621990700026227
30,1.8463578921999761
31,1.7751389986600774
32,1.870059904917851
33,1.8651461110907577
34,1.6211120467258922
35,1.7347330691436262
36,1.7967395297567959
37,1.823798418564388
38,1.7195978967646632
39,1.7356327893277015
40,2.1946570475773157
41,2.158776312252208
42,2.001319443201533
43,1.864905108448291
44,1.8414619475577794
45,1.7565023242925875
46,1.7864849786445287
47,1.8171114263747659
48,1.8410407054220723
49,1.8808323105440707
50,2.238900237843936
51,1.960342138448345
52,1.8045858083578719
53,1.9679524659883356
54,1.9038671584610154
55,1.9510477269254771
56,1.9116441898799916
57,1.9220198547484877
58,1.8353466906643612
59,1.9212940167770713
60,2.1528980769311596
61,1.9480948670788625
62,2.0101759672839306
63,1.8489039688793578
64,1.9411748579098032
65,1.9445947684878047
66,1.85498666354914
67,1.901516189668362
68,1.95458733447362
69,1.9143063793198796
70,2.0804820352666655
71,1.8416272572416799
72,1.9217058013851074
73,1.945740067670944
74,1.9535440792793515
75,1.9824552894592464
76,2.190466201006715
77,1.91510632099995
78,2.0334874686004554
79,2.0334843459011416
80,2.0696152332090803
81,2.256360590554123
82,2.0923744189137436
83,2.094134389040239
84,2.1156431304525016
85,2.024998756749606
86,2.053031177863674
87,2.002787230523156
88,1.9938161902076676
89,2.3164811792540156
90,2.5898407396636225
91,2.2340963756514647
92,2.0915727129860535
93,2.212131831041845
94,2.2256443438643694
95,2.168138155591927
96,1.996346924066707
97,2.0959759094546824
98,2.083450356210844
99,2.0783331360348747
100,2.5081558194166567
