N,Fitness
1,0
2,0
3,1.0032576124931563
4,1.4687623250635327
5,1.4687623250635327
6,1.378371234984404
7,1.9295940895807895
8,0.7203603889886585
9,0.4886706622409775
10,1.319047884873386
11,1.8360690213970043
12,1.9095403479511655
13,1.9095403479511655
14,1.9095403479511655
15,1.9095403479511655
16,1.9095403479511655
17,1.9200022189614825
18,1.9200022189614825
19,1.9200022189614825
20,1.9200022189614825
21,1.9241149444670151
22,1.9241149444670151
23,1.9406918651641836
24,1.8914599497680369
25,1.9165031684917166
26,1.9327047051451212
27,1.8768598484766685
28,1.921184306113981
29,1.9094388506814512
30,2.1149330474144863
31,2.1149330474144863
32,2.0695917872024077
33,1.9537038425451618
34,1.9537038425451618
35,1.9537038425451618
36,1.9118266874372354
37,1.9100349776231056
38,1.9029271916817998
39,1.9172519831825463
40,3.3766437265401086
41,3.3766437265401086
42,2.421612102116907
43,1.9494055874578258
44,1.9524877132464722
45,1.9347153464196514
46,1.9303222697408127
47,1.9302186037313058
48,1.9318620132294595
49,1.9318620132294595
50,1.9659783750327104
51,1.9127419478883854
52,1.9319766929899713
53,2.0118711480701843
54,1.937800792245629
55,1.937800792245629
56,1.9760251691962378
57,1.9398879685087562
58,1.9371659930878316
59,1.9372035326819672
60,2.417290752757415
61,1.937110377527346
62,1.9489449731472308
63,1.9366548085679949
64,1.935776066723488
65,1.9407863885446992
66,1.936699142710785
67,1.9374077063624306
68,1.9375829060385183
69,1.9365096890238769
70,1.9411098885590712
71,1.9411098885590712
72,1.9411098885590712
73,1.9370252351481974
74,1.935687243690062
75,1.9468231940765186
76,1.9468231940765186
77,1.9362191029664866
78,1.9375915580922074
79,1.9452344845284366
80,1.9989777630009922
81,1.9350033257020485
82,1.9468455026455629
83,1.9468455026455629
84,2.031269063307857
85,2.031269063307857
86,1.9397521527257715
87,1.9419285132450885
88,1.9385052231180735
89,2.6779465414714054
90,2.6779465414714054
91,3.4290316379671077
92,1.9390157320935462
93,1.9390157320935462
94,1.9410947183661191
95,1.9410947183661191
96,1.936479727743312
97,1.944410861662249
98,1.944410861662249
99,1.9447590522614766
100,2.365015789855904
