N,Fitness
1,0.6720202032354561
2,0.7832579791709245
3,1.0372475161066395
4,1.1086031674887875
5,1.109304691974189
6,1.109304691974189
7,1.249622600623592
8,1.3583248577606495
9,1.9240683782822916
10,1.9240683782822916
11,2.1037603636344286
12,2.1037603636344286
13,2.1326034077118785
14,2.225926054285567
15,2.2358518282413415
16,2.2358518282413415
17,2.4033700546795522
18,2.891059330689123
19,3.022125764472383
20,3.022125764472383
21,3.326973536865745
22,3.326973536865745
23,3.4028777260055554
24,3.604973876503922
25,3.604973876503922
26,3.7833432062091834
27,3.7862512179160803
28,3.841250456382077
29,3.841250456382077
30,3.841250456382077
31,3.841250456382077
32,3.913009641418661
33,3.913009641418661
34,4.02157302342984
35,4.02157302342984
36,4.02157302342984
37,4.02157302342984
38,4.02157302342984
39,4.02157302342984
40,4.02157302342984
41,4.02157302342984
42,4.02157302342984
43,4.02157302342984
44,4.02157302342984
45,4.02157302342984
46,4.02157302342984
47,4.02157302342984
48,4.02157302342984
49,4.02157302342984
50,4.02157302342984
51,4.02157302342984
52,4.02157302342984
53,4.02157302342984
54,4.02157302342984
55,4.02157302342984
56,4.02157302342984
57,4.02157302342984
58,4.02157302342984
59,4.02157302342984
60,4.02157302342984
61,4.02157302342984
62,4.02157302342984
63,4.02157302342984
64,4.02157302342984
65,4.02157302342984
66,4.02157302342984
67,4.02157302342984
68,4.02157302342984
69,4.02157302342984
70,4.02157302342984
71,4.02157302342984
72,4.02157302342984
73,4.02157302342984
74,4.02157302342984
75,4.02157302342984
76,4.02157302342984
77,4.02157302342984
78,4.02157302342984
79,4.02157302342984
80,4.02157302342984
81,4.02157302342984
82,4.02157302342984
83,4.02157302342984
84,4.02157302342984
85,4.02157302342984
86,4.02157302342984
87,4.02157302342984
88,4.02157302342984
89,4.02157302342984
90,4.02157302342984
91,4.02157302342984
92,4.02157302342984
93,4.02157302342984
94,4.02157302342984
95,4.02157302342984
96,4.02157302342984
97,4.02157302342984
98,4.02157302342984
99,4.02157302342984
100,4.02157302342984
101,4.02157302342984
