N,Fitness
1,0.8765292936076293
2,1.0417035017527294
3,1.2634348208838446
4,1.7231161250221234
5,1.7231161250221234
6,1.9702662489031817
7,1.9702662489031817
8,2.950850405819531
9,2.976325734844234
10,3.623768129390252
11,3.623768129390252
12,3.623768129390252
13,4.19213093824571
14,4.239092163982625
15,4.239092163982625
16,4.375754349822897
17,4.375754349822897
18,4.392805200086303
19,4.392805200086303
20,4.501705942387995
21,4.6663503710716565
22,5.047476912244404
23,5.047476912244404
24,5.047476912244404
25,5.047476912244404
26,5.176842777845164
27,5.176842777845164
28,5.176842777845164
29,5.176842777845164
30,5.176842777845164
31,5.176842777845164
32,5.176842777845164
33,5.176842777845164
34,5.176842777845164
35,5.176842777845164
36,5.176842777845164
37,5.176842777845164
38,5.176842777845164
39,5.176842777845164
40,5.176842777845164
41,5.176842777845164
42,5.176842777845164
43,5.176842777845164
44,5.176842777845164
45,5.176842777845164
46,5.176842777845164
47,5.176842777845164
48,5.176842777845164
49,5.176842777845164
50,5.176842777845164
51,5.176842777845164
52,5.176842777845164
53,5.176842777845164
54,5.176842777845164
55,5.176842777845164
56,5.176842777845164
57,5.176842777845164
58,5.176842777845164
59,5.176842777845164
60,5.176842777845164
61,5.176842777845164
62,5.176842777845164
63,5.176842777845164
64,5.176842777845164
65,5.176842777845164
66,5.176842777845164
67,5.176842777845164
68,5.176842777845164
69,5.176842777845164
70,5.176842777845164
71,5.176842777845164
72,5.176842777845164
73,5.176842777845164
74,5.176842777845164
75,5.176842777845164
76,5.176842777845164
77,5.176842777845164
78,5.176842777845164
79,5.176842777845164
80,5.176842777845164
81,5.176842777845164
82,5.176842777845164
83,5.176842777845164
84,5.176842777845164
85,5.176842777845164
86,5.176842777845164
87,5.176842777845164
88,5.176842777845164
89,5.176842777845164
90,5.176842777845164
91,5.176842777845164
92,5.176842777845164
93,5.176842777845164
94,5.176842777845164
95,5.176842777845164
96,5.176842777845164
97,5.176842777845164
98,5.176842777845164
99,5.176842777845164
100,5.176842777845164
101,5.176842777845164
