N,Fitness
1,0.8626509129973994
2,0.9621728794514847
3,1.1108578542876664
4,1.1108578542876664
5,1.2881310266500385
6,1.2881310266500385
7,1.2881310266500385
8,1.2881310266500385
9,1.8101082393651042
10,1.8101082393651042
11,1.8101082393651042
12,1.8101082393651042
13,1.8101082393651042
14,1.8451786764347522
15,1.8451786764347522
16,1.9472107312709497
17,1.9472107312709497
18,1.9472107312709497
19,2.046936238580278
20,2.046936238580278
21,2.046936238580278
22,2.046936238580278
23,2.046936238580278
24,2.046936238580278
25,2.046936238580278
26,2.046936238580278
27,2.046936238580278
28,2.046936238580278
29,2.046936238580278
30,2.046936238580278
31,2.092689241271626
32,2.092689241271626
33,2.092689241271626
34,2.1094090327932777
35,2.1094090327932777
36,2.1094090327932777
37,2.1094090327932777
38,2.1094090327932777
39,2.1094090327932777
40,2.1094090327932777
41,2.1094090327932777
42,2.1094090327932777
43,2.1094090327932777
44,2.1153180699831204
45,2.1153180699831204
46,2.1153180699831204
47,2.1153180699831204
48,2.2299527842986633
49,2.2299527842986633
50,2.2299527842986633
51,2.2299527842986633
52,2.2299527842986633
53,2.2299527842986633
54,2.2299527842986633
55,2.2299527842986633
56,2.2299527842986633
57,2.2299527842986633
58,2.2299527842986633
59,2.2299527842986633
60,2.2299527842986633
61,2.2299527842986633
62,2.2299527842986633
63,2.2299527842986633
64,2.2299527842986633
65,2.2299527842986633
66,2.2299527842986633
67,2.2299527842986633
68,2.2299527842986633
69,2.2299527842986633
70,2.2299527842986633
71,2.2299527842986633
72,2.2299527842986633
73,2.2299527842986633
74,2.2299527842986633
75,2.2299527842986633
76,2.2299527842986633
77,2.2299527842986633
78,2.2299527842986633
79,2.2299527842986633
80,2.2299527842986633
81,2.2299527842986633
82,2.2299527842986633
83,2.2299527842986633
84,2.2299527842986633
85,2.2299527842986633
86,2.2299527842986633
87,2.2299527842986633
88,2.2299527842986633
89,2.2299527842986633
90,2.2299527842986633
91,2.2299527842986633
92,2.2299527842986633
93,2.2299527842986633
94,2.2299527842986633
95,2.2299527842986633
96,2.2299527842986633
97,2.2299527842986633
98,2.2299527842986633
99,2.2299527842986633
100,2.2299527842986633
101,2.2299527842986633
