N,Fitness
1,0.20460891307297535
2,0.2507436947595463
3,0.3157635451865855
4,0.3157635451865855
5,0.3157635451865855
6,0.358747232003084
7,0.358747232003084
8,1.128024322007745
9,1.128024322007745
10,1.128024322007745
11,1.1464842207877082
12,1.1464842207877082
13,1.1480691056909103
14,1.1480691056909103
15,1.14921196165466
16,1.163529245659479
17,1.163529245659479
18,1.163529245659479
19,1.201000695879352
20,1.201000695879352
21,1.201000695879352
22,1.201000695879352
23,1.2443469503583922
24,1.2443469503583922
25,1.2443469503583922
26,1.2849489054986778
27,1.2849489054986778
28,1.4562745258047138
29,1.4562745258047138
30,1.4562745258047138
31,1.4562745258047138
32,1.820064335717407
33,1.820064335717407
34,1.820064335717407
35,1.820064335717407
36,1.820064335717407
37,2.03024383835261
38,2.03024383835261
39,2.03024383835261
40,2.03024383835261
41,2.03024383835261
42,2.03024383835261
43,2.0763649533434267
44,2.0763649533434267
45,2.0763649533434267
46,2.0763649533434267
47,2.079118905682861
48,2.079118905682861
49,2.079118905682861
50,2.079118905682861
51,2.079118905682861
52,2.079118905682861
53,2.079118905682861
54,2.079118905682861
55,2.079118905682861
56,2.079118905682861
57,2.079118905682861
58,2.079118905682861
59,2.079118905682861
60,2.079118905682861
61,2.079118905682861
62,2.079118905682861
63,2.079118905682861
64,2.079118905682861
65,2.079118905682861
66,2.079118905682861
67,2.079118905682861
68,2.079118905682861
69,2.083404786377574
70,2.083404786377574
71,2.083404786377574
72,2.083404786377574
73,2.083404786377574
74,2.083404786377574
75,2.083404786377574
76,2.083404786377574
77,2.083404786377574
78,2.083404786377574
79,2.083404786377574
80,2.083404786377574
81,2.083404786377574
82,2.083404786377574
83,2.096998326544197
84,2.096998326544197
85,2.096998326544197
86,2.096998326544197
87,2.096998326544197
88,2.096998326544197
89,2.096998326544197
90,2.096998326544197
91,2.096998326544197
92,2.096998326544197
93,2.096998326544197
94,2.096998326544197
95,2.096998326544197
96,2.096998326544197
97,2.096998326544197
98,2.096998326544197
99,2.096998326544197
100,2.096998326544197
101,2.096998326544197
