Iteration,Fitness
1,-0.18903425566742346
2,-3.312414078736883
3,-0.15106283856967515
4,-0.08295355056651715
5,0.006691342498805486
6,-0.00044444921685249383
7,-0.10801933275097411
8,0.019110701632788052
9,-0.03654975860244969
10,-3.51186121310789
11,-0.03470124580437728
12,-0.04124343231866856
13,-3.491338352205786
14,-0.09030249202354695
15,-0.0563017176350219
16,-0.01582802169771763
17,-0.01945214874522605
18,-0.1650510182483267
19,-3.4522077566564837
20,-0.014096805091778408
21,-0.07855193018596518
22,-0.006086086205809527
23,-0.10196007937943727
24,-0.03057201436304885
25,-0.08825587744963553
26,0.04721266201447283
27,-0.08933271824161321
28,-0.17489656602410592
29,-0.07601097738818291
30,0.2019866442248231
31,-3.4393406038892493
32,-0.012339573900242262
33,-0.031179280285674627
34,-0.13495716649153022
35,-0.04980387660062041
36,-0.14163052908839147
37,-0.216923212319458
38,-0.06198257286745623
39,-0.13977779049746772
40,-0.07564665819611677
41,-3.5360356284270797
42,-0.10722220098795229
43,-0.16362840132036252
44,-0.03916795345387253
45,-0.18740081489879304
46,-0.0626243321155796
47,0.01537958920334298
48,-0.07802017138960288
49,0.3074947789561238
50,-0.1286188099338487
51,0.07195685570768429
52,-0.12806842698472123
53,-0.03450284619955646
54,-0.18319715637822054
55,-0.06207683181611362
56,-3.5037380268829534
57,-3.505830120085814
58,-0.14637497582948006
59,-0.018124633186840655
60,-0.00864858853434386
61,-0.07367066004625539
62,-0.15555997273082148
63,-0.02156686694469845
64,-3.6015746685926544
65,0.0011484330967256873
66,-3.5772710094502815
67,-0.022444141116296945
68,-0.004911926099086306
69,-3.4941662894380907
70,-3.539187864871076
71,-3.1647640359132208
72,-0.024062176921751333
73,-3.485185943592258
74,-0.09824462230638381
75,-0.06402161398714168
76,-0.10479563115873436
77,-0.03664849862091685
78,-0.06979867451891986
79,-3.5588507808126577
80,-0.03437037625578093
81,-0.09690931406916797
82,-3.4487698305694696
83,-0.0954251009774651
84,-0.046487408874083924
85,-0.14878785370146982
86,-3.278815124503903
87,-3.4764382919515855
88,-0.1539440357802235
89,-0.08762254096063093
90,0.14043151794026232
91,-0.17540548551192828
92,0.38520174990846495
93,-0.1484585709668871
94,-0.07552170300844097
95,-0.101368956966355
96,-0.04899041169739915
97,-3.4855229928867892
98,2.1233057060511165
99,-3.6276607967341583
100,-0.033300226130165145
