N,Fitness
1,0.9405949333963588
2,0.9405949333963588
3,1.2326868512525013
4,1.2326868512525013
5,1.9717133562009466
6,2.1173649261690435
7,2.1173649261690435
8,2.1173649261690435
9,2.1173649261690435
10,2.141441171335706
11,2.141441171335706
12,2.141441171335706
13,2.141441171335706
14,2.1917788219369667
15,2.1917788219369667
16,2.1917788219369667
17,2.1917788219369667
18,2.1917788219369667
19,2.1917788219369667
20,2.193756213347664
21,2.193756213347664
22,2.200859883383289
23,2.200859883383289
24,2.200859883383289
25,2.200859883383289
26,2.217590487994542
27,2.217590487994542
28,2.217590487994542
29,2.217590487994542
30,2.217590487994542
31,2.219754471307348
32,2.2198821976412315
33,2.237832183457462
34,2.237832183457462
35,2.237832183457462
36,2.237832183457462
37,2.237832183457462
38,2.237832183457462
39,2.237832183457462
40,2.237832183457462
41,2.237832183457462
42,2.237832183457462
43,2.237832183457462
44,2.237832183457462
45,2.237832183457462
46,2.237832183457462
47,2.237832183457462
48,2.237832183457462
49,2.237832183457462
50,2.2427751461184546
51,2.2427751461184546
52,2.2427751461184546
53,2.2427751461184546
54,2.2427751461184546
55,2.2427751461184546
56,2.2427751461184546
57,2.2427751461184546
58,2.2427751461184546
59,2.2427751461184546
60,2.2427751461184546
61,2.2427751461184546
62,2.2427751461184546
63,2.4727428073310573
64,2.4727428073310573
65,2.4727428073310573
66,2.4727428073310573
67,2.4727428073310573
68,2.4727428073310573
69,2.4727428073310573
70,2.4727428073310573
71,2.4727428073310573
72,2.4727428073310573
73,2.5879652958655326
74,2.5879652958655326
75,2.5879652958655326
76,2.5879652958655326
77,2.5879652958655326
78,2.5879652958655326
79,2.5879652958655326
80,2.5879652958655326
81,2.5879652958655326
82,2.5879652958655326
83,2.5879652958655326
84,2.5879652958655326
85,2.5879652958655326
86,2.5879652958655326
87,2.5879652958655326
88,2.5879652958655326
89,2.5879652958655326
90,2.5879652958655326
91,2.5879652958655326
92,2.5879652958655326
93,2.9534642821594415
94,2.9534642821594415
95,2.9534642821594415
96,3.015735798838236
97,3.015735798838236
98,3.015735798838236
99,3.015735798838236
100,3.015735798838236
101,3.015735798838236
