Iteration,Fitness
1,0.9525942845936657
2,0.9525942845936657
3,0.9525942845936657
4,1.25607189927055
5,1.4616563714055242
6,1.4616563714055242
7,1.4616563714055242
8,1.4616563714055242
9,1.4616563714055242
10,1.4616563714055242
11,1.4616563714055242
12,1.4616563714055242
13,1.4616563714055242
14,1.4616563714055242
15,1.4616563714055242
16,1.4616563714055242
17,1.4616563714055242
18,1.673061998789827
19,1.673061998789827
20,1.673061998789827
21,1.673061998789827
22,1.673061998789827
23,1.673061998789827
24,1.673061998789827
25,1.673061998789827
26,1.673061998789827
27,1.673061998789827
28,1.673061998789827
29,1.673061998789827
30,1.673061998789827
31,1.673061998789827
32,1.673061998789827
33,1.673061998789827
34,1.673061998789827
35,1.673061998789827
36,1.673061998789827
37,1.673061998789827
38,1.673061998789827
39,1.673061998789827
40,1.673061998789827
41,1.673061998789827
42,1.673061998789827
43,1.673061998789827
44,1.673061998789827
45,1.673061998789827
46,1.673061998789827
47,1.673061998789827
48,1.673061998789827
49,1.673061998789827
50,1.673061998789827
51,1.673061998789827
52,1.673061998789827
53,1.673061998789827
54,1.673061998789827
55,1.673061998789827
56,1.673061998789827
57,1.673061998789827
58,1.673061998789827
59,1.673061998789827
60,1.673061998789827
61,1.673061998789827
