N,Fitness
1,0.8115065080473677
2,2.106383200751186
3,2.106383200751186
4,2.6055060821808946
5,3.404336556063262
6,3.404336556063262
7,3.6179337527157607
8,3.7608117061311783
9,4.277030822499592
10,4.277030822499592
11,4.277030822499592
12,4.759788398258993
13,4.759788398258993
14,4.759788398258993
15,4.942193321706694
16,4.942193321706694
17,5.02499445143105
18,5.061390248854267
19,5.089728627429641
20,5.089728627429641
21,5.214933442084252
22,5.214933442084252
23,5.214933442084252
24,5.214933442084252
25,5.214933442084252
26,5.214933442084252
27,5.214933442084252
28,5.214933442084252
29,5.214933442084252
30,5.214933442084252
31,5.214933442084252
32,5.214933442084252
33,5.214933442084252
34,5.214933442084252
35,5.214933442084252
36,5.214933442084252
37,5.214933442084252
38,5.214933442084252
39,5.214933442084252
40,5.214933442084252
41,5.214933442084252
42,5.214933442084252
43,5.214933442084252
44,5.214933442084252
45,5.214933442084252
46,5.214933442084252
47,5.214933442084252
48,5.214933442084252
49,5.214933442084252
50,5.214933442084252
51,5.214933442084252
52,5.214933442084252
53,5.214933442084252
54,5.214933442084252
55,5.214933442084252
56,5.214933442084252
57,5.214933442084252
58,5.214933442084252
59,5.214933442084252
60,5.214933442084252
61,5.214933442084252
62,5.214933442084252
63,5.214933442084252
64,5.214933442084252
65,5.214933442084252
66,5.214933442084252
67,5.214933442084252
68,5.214933442084252
69,5.214933442084252
70,5.214933442084252
71,5.214933442084252
72,5.214933442084252
73,5.214933442084252
74,5.214933442084252
75,5.214933442084252
76,5.214933442084252
77,5.214933442084252
78,5.214933442084252
79,5.214933442084252
80,5.214933442084252
81,5.214933442084252
82,5.214933442084252
83,5.214933442084252
84,5.267669960401879
85,5.267669960401879
86,5.267669960401879
87,5.267669960401879
88,5.267669960401879
89,5.292975026221573
90,5.292975026221573
91,5.292975026221573
92,5.292975026221573
93,5.292975026221573
94,5.292975026221573
95,5.292975026221573
96,5.292975026221573
97,5.292975026221573
98,5.292975026221573
99,5.292975026221573
100,5.292975026221573
101,5.339735261055108
