N,Fitness
1,0.45370403926270075
2,0.49220557838083084
3,1.1030565222811581
4,1.1030565222811581
5,1.1046345181357196
6,1.1542552330046048
7,1.1635220485610296
8,1.1635220485610296
9,1.1645951127675676
10,1.1889326753529723
11,1.1889326753529723
12,1.1889326753529723
13,1.2128307871148944
14,1.2128307871148944
15,1.2128307871148944
16,1.7068689051256518
17,2.1011527878976124
18,2.1011527878976124
19,2.1011527878976124
20,2.1011527878976124
21,2.1011527878976124
22,2.1085587583104495
23,2.159831513732208
24,2.159831513732208
25,2.1691760515398193
26,2.1843116743357758
27,2.1843116743357758
28,2.1843116743357758
29,2.2054796045317024
30,2.215695996039265
31,2.215695996039265
32,2.2165743171062693
33,2.2165743171062693
34,2.2165743171062693
35,2.2165743171062693
36,2.2165743171062693
37,2.2165743171062693
38,2.217315439089741
39,2.217315439089741
40,2.217315439089741
41,2.217315439089741
42,2.217315439089741
43,2.217315439089741
44,2.2374802260950433
45,2.2374802260950433
46,2.2374802260950433
47,2.2374802260950433
48,2.2374802260950433
49,2.2374802260950433
50,2.2374802260950433
51,2.2374802260950433
52,2.2374802260950433
53,2.2374802260950433
54,2.2374802260950433
55,2.2374802260950433
56,2.2374802260950433
57,2.2374802260950433
58,2.2374802260950433
59,2.2374802260950433
60,2.2374802260950433
61,2.2374802260950433
62,2.2374802260950433
63,2.2374802260950433
64,2.2374802260950433
65,2.2374802260950433
66,2.2374802260950433
67,2.2374802260950433
68,2.2374802260950433
69,2.2374802260950433
70,2.2374802260950433
71,2.2374802260950433
72,2.2374802260950433
73,2.2374802260950433
74,2.2374802260950433
75,2.2374802260950433
76,2.2374802260950433
77,2.2374802260950433
78,2.2374802260950433
79,2.2374802260950433
80,2.2374802260950433
81,2.2374802260950433
82,2.2374802260950433
83,2.2374802260950433
84,2.2374802260950433
85,2.2374802260950433
86,2.2374802260950433
87,2.2374802260950433
88,2.2374802260950433
89,2.2374802260950433
90,2.2374802260950433
91,2.2374802260950433
92,2.2374802260950433
93,2.2374802260950433
94,2.2374802260950433
95,2.2374802260950433
96,2.2374802260950433
97,2.2374802260950433
98,2.2374802260950433
99,2.2374802260950433
100,2.2374802260950433
101,2.2374802260950433
