N,Fitness
1,-1.0
2,-1
3,0.8273735616324152
4,0.8273735616324152
5,0.9269379004403104
6,1.719397643453161
7,0.7805307429728052
8,0.995306043724723
9,1.596081209080449
10,1.7238653630724132
11,1.596081209080449
12,1.6109818514121848
13,1.6246757386368353
14,1.8747605457606162
15,1.8747605457606162
16,1.4990899029375901
17,1.3140189828935198
18,1.4956747922718343
19,1.7288284359092414
20,1.8057794587675782
21,1.841043728162589
22,1.9124020560474053
23,1.4872907921275433
24,1.8892059957833265
25,1.9464456682346738
26,1.9464456682346738
27,1.9464456682346738
28,3.027071494672005
29,3.027071494672005
30,3.027071494672005
31,3.027071494672005
32,3.027071494672005
33,3.027071494672005
34,3.027071494672005
35,3.162538023266208
36,2.6279388110731507
37,1.8862353050347627
38,2.454143101389581
39,3.254681379987297
40,3.254681379987297
41,3.254681379987297
42,2.4025344148802446
43,2.880474746240606
44,2.880474746240606
45,1.998984953098657
46,1.9796425789411676
47,1.9518346393512096
48,1.9928596669689784
49,1.9928596669689784
50,2.946739888548249
51,1.945365511186983
52,2.6837267626597883
53,2.08738596825842
54,2.8325534799046928
55,2.8325534799046928
56,3.202143019687668
57,2.8325534799046928
58,3.411792227253956
59,2.2149986673250623
60,3.411792227253956
61,3.411792227253956
62,3.411792227253956
63,2.308576687135637
64,3.3370348280100135
65,3.1215054417721917
66,3.0485676605426555
67,3.0431274001844724
68,3.292730165363867
69,3.0860358276223305
70,3.8894941291210454
71,3.469877036142307
72,3.3576544986858496
73,3.527076094685478
74,3.527076094685478
75,4.240598899028598
76,3.3863548056310173
77,3.3646950432526235
78,3.3110564276471113
79,4.473513194832371
80,4.473513194832371
81,4.330487073934601
82,4.330487073934601
83,3.34026971195828
84,3.3541668857044664
85,3.3962139293960893
86,3.4320644820507296
87,3.4320644820507296
88,3.4320644820507296
89,3.4320644820507296
90,3.5331668450043936
91,3.4341826031772187
92,3.4036052444442655
93,3.4102211545055177
94,3.3917326323672397
95,3.479387895088998
96,3.705368953184342
97,3.622837475290242
98,3.622837475290242
99,3.622837475290242
100,4.1329515630775555
