Iteration,Fitness
1,1.1234655963810185
2,0.24563885639594368
3,1.390340035572564
4,0.4468472972798721
5,1.3405306072372694
6,1.3406495458953795
7,0.7773094393680238
8,1.415956719844155
9,0.4312083124532589
10,1.5060021248453817
11,1.1382080776376122
12,1.414066014985469
13,1.2468109420424396
14,1.3405621212973955
15,0.8521817234127624
16,1.3493808301870736
17,1.1295550413061821
18,1.4498666105201725
19,1.5092979633202834
20,1.4186363909533022
21,1.5905979741612761
22,1.4350061208806444
23,1.4571638328677443
24,1.598908822118681
25,1.482927848509657
26,1.8374795586948118
27,1.4828416810088088
28,1.7481483864737775
29,1.5367980966627046
30,1.7784270263885793
31,1.7841869955737295
32,1.4894567195560404
33,1.5863547165510448
34,1.847405378223591
35,1.8152480978589354
36,1.5551479875172645
37,1.525576351297767
38,1.4930792252118013
39,1.6880659329216867
40,1.8101008373799283
41,1.8075148845959963
42,1.8578874415570723
43,1.8302284346621633
44,1.7821244467087676
45,1.9081976829975718
46,1.853477642190522
47,1.7675317648867768
48,1.8589454010047184
49,1.75434925539874
50,1.7933090989073406
51,1.779433209364702
52,1.808675475778717
53,1.8542644992696486
54,1.8996801204535185
55,1.8331186007063562
56,1.8803716167393472
57,1.8247924475493034
58,1.829743914932535
59,1.8468678792376794
60,1.8519483384053481
61,1.8652423592453327
62,1.7971750937489526
63,1.8621746026115311
64,1.8832030412667946
65,1.7598568758510602
66,1.8541774136891862
67,1.9356884901570366
68,1.8560689633830365
69,1.8419851219176941
70,1.9313640857981371
71,1.896773364088977
72,1.8587766270982355
73,1.8301727596509958
74,1.8625781832316466
75,1.9163071378579686
76,1.8544150070340786
77,1.8933323762631502
78,1.8870527209380081
79,1.8489229377328615
80,1.8809147407262483
81,1.9594398587931885
82,1.9247209225875979
83,1.8934411022516981
84,1.8367442594494097
85,1.9234857198097495
86,1.8480210609923569
87,1.859524782946527
88,1.8427302749222163
89,1.8731109984370529
90,1.8930456564596418
91,1.9245965244249996
92,1.869475326482729
93,1.8512088273023903
94,1.9153563197728503
95,1.8405492775995407
96,1.872056972319536
97,1.8695351412960506
98,1.8448663827818896
99,1.8735208721032783
100,1.8849326888319462
