Iteration,Fitness
1,0.5803252250615434
2,0.6114797771874473
3,1.0752543892016007
4,1.5141817612933064
5,1.3246566302893945
6,1.4703225198386027
7,1.4232047114723871
8,1.4578705391018685
9,1.3248473060320103
10,1.4222160316566705
11,1.3845631719971352
12,1.3773781584315559
13,1.7399813250185432
14,1.8273166787210338
15,1.5058955856823988
16,1.7458394514673874
17,1.6130338338330887
18,1.8672209387159484
19,1.8583639516217096
20,1.766669077774895
21,1.8511594269610112
22,1.7782160769814943
23,1.753206993994617
24,1.7791709173610133
25,1.8867067669166333
26,1.8266551361038432
27,1.8340865023414403
28,2.3378147469201838
29,1.8464438500353604
30,1.6441261806217085
31,1.82763660396444
32,1.8017046488566486
33,1.8522946832904734
34,1.8330887093367103
35,1.862451744187913
36,1.864409325471951
37,1.8807783151862452
38,1.8650098570618452
39,1.935320311456272
40,2.000316285723479
41,2.0734458512901353
42,1.8813722807249973
43,1.869619682998579
44,1.8747862242360471
45,2.440520215233703
46,1.8648184167067765
47,1.8812607790539377
48,2.0067669620556914
49,1.8968382631380414
50,1.9026654462316182
51,1.8737969888107358
52,1.8878301235839199
53,1.9181772755641269
54,1.8526739052460675
55,1.8812662434804885
56,1.8571379588485961
57,1.9327932813287083
58,1.905445503299421
59,1.8730131711384794
60,1.8937979370313374
61,1.8966520807833898
62,2.382982134410326
63,1.8910922951574953
64,1.891364020154983
65,1.8578158788297403
66,1.9081053107323118
67,1.8792575738883297
68,1.9114909325707206
69,1.8887826008523565
70,2.5233499506660664
71,1.9228531752534799
72,1.9134159981433385
73,2.4925634160973127
74,1.923761042865025
75,2.095733761878539
76,1.8610514072673563
77,1.8550181723494148
78,2.290578113382963
79,2.521617638699041
80,2.07610903182694
81,2.470473761209574
82,2.105589039857121
83,1.9427801665501485
84,2.048135350952692
85,2.0035765117529696
86,2.3689277459543177
87,2.084279151854206
88,2.3527049757833725
89,1.901918090902568
90,1.9888811382847795
91,2.5565981828819293
92,2.259651878088265
93,2.52742182145807
94,2.109375486069036
95,2.1250567716672024
96,2.1115019938596196
97,2.1012480591070815
98,2.1178172671038755
99,2.579719114727166
100,2.1110037109026227
