N,Fitness
1,-5
2,-3
3,-1
4,-1
5,0.3734181754048574
6,0.290362869715219
7,0.290362869715219
8,0.9361428123930544
9,1.13669051882427
10,1.13669051882427
11,0.5715680216559834
12,1.531383798781308
13,1.531383798781308
14,1.531383798781308
15,1.5590142976147172
16,1.687342782541077
17,1.687342782541077
18,1.5590142976147172
19,1.5590142976147172
20,1.687342782541077
21,0.726619643024156
22,0.8116310512751381
23,0.8336611163425613
24,0.5383366611844411
25,0.69144313187036
26,1.1992413434325662
27,1.1992413434325662
28,1.1992413434325662
29,1.1915778157672294
30,1.4970387126523481
31,1.2458216483442852
32,1.2458216483442852
33,1.2458216483442852
34,1.483821541712051
35,1.6067571620190215
36,1.1695068360810263
37,1.1695068360810263
38,1.9895830941300987
39,1.9895830941300987
40,1.9895830941300987
41,1.9895830941300987
42,1.9895830941300987
43,2.028040776351975
44,2.028040776351975
45,2.028040776351975
46,2.102604645845262
47,2.102604645845262
48,2.102604645845262
49,1.9579374179331923
50,2.064233817554161
51,2.13239684501781
52,2.13239684501781
53,2.13239684501781
54,2.13239684501781
55,2.13239684501781
56,2.557269461059785
57,1.9089113123233157
58,2.3162375861663946
59,1.7438789743370031
60,1.9706358221695077
61,2.2836348568798144
62,2.0004255766272414
63,2.2836348568798144
64,2.0616708556744587
65,2.6255450978966146
66,2.6255450978966146
67,2.6255450978966146
68,2.4770233961876147
69,1.9316974764946966
70,2.616017869686531
71,2.011065497090352
72,2.3132343758957012
73,1.9708334733290687
74,2.3132343758957012
75,1.9708334733290687
76,2.3132343758957012
77,2.3132343758957012
78,2.3132343758957012
79,3.788133632953181
80,3.788133632953181
81,1.9603371192319137
82,1.9845395475127896
83,1.9845395475127896
84,1.965650358317785
85,1.998034303008729
86,2.496388643015406
87,1.8986192334787313
88,2.0832209624765254
89,2.0832209624765254
90,2.0832209624765254
91,1.8618248600114653
92,2.021683277774358
93,2.108434505124787
94,2.108434505124787
95,1.9263353466136166
96,2.0475641219448417
97,1.9071887655755477
98,2.0237431654364273
99,2.321213392386005
100,2.7610806732486126
