N,Fitness
1,-2
2,-0.13321022631971602
3,0.481245410712856
4,0.5667353051651198
5,0.4264527251349486
6,1.5968008617771041
7,1.6049284962810277
8,1.6049284962810277
9,0.9534123445764133
10,1.5538308834094765
11,1.2692844092003965
12,1.671116545605531
13,1.9317471792343115
14,1.9317471792343115
15,1.9317471792343115
16,1.3021338542999887
17,1.535954593129155
18,1.3516648361009773
19,1.3053206302417464
20,1.4990255411591036
21,1.331182074291279
22,0.7414311558701752
23,1.1909245689093522
24,1.402035531857172
25,1.1482065670724961
26,1.402035531857172
27,1.4317244320238525
28,1.363120649354909
29,1.9672437053735017
30,1.9983628966886435
31,1.9983628966886435
32,1.9672437053735017
33,1.3891809185695134
