Iteration,Fitness
1,-0.06929225764261632
2,-0.06772797986342216
3,0.425771899944867
4,-0.07362110943647282
5,0.07389050288225579
6,-0.013279869953085777
7,-3.4496195477541978
8,-0.06170167128908266
9,-0.05231947781023477
10,-0.06226246049128381
11,-0.11153416311428163
12,-0.017321714435641344
13,-0.150308804832217
14,0.05968418229102512
15,-3.4733058256706197
16,-0.053365455737026335
17,-0.04515946193625725
18,-0.20202071319845127
19,0.26990589530514325
20,-0.03436619745002184
21,-3.7100063941147785
22,0.5013846741035656
23,-0.16266114462835946
24,-0.11412943936013042
25,-0.05340956240108652
26,-3.525252040272087
27,-3.4843375300067123
28,0.08974796564176846
29,-0.0874880315132689
30,0.46708146515261423
31,-0.018324717043462002
32,0.05623341620406347
33,-0.10305663378330965
34,-3.516376259518643
35,-0.02006402834781401
36,-0.011240026728068842
37,-0.08873794740380697
38,-0.0018850133217110376
39,-0.13851745187969466
40,-0.1542000136715196
41,0.06995919411223589
42,0.07503081255775429
43,-0.08942426213803828
44,-3.496426444846425
45,-0.11372389889346055
46,-0.1439203216024745
47,-0.05973630715867173
48,-0.052471257736458665
49,-3.4774410107572153
50,-0.13080591498609195
51,-0.04018006635998167
52,-3.4633382866986087
53,-0.034647271722429984
54,-0.007821029736850782
55,-0.013119533733004562
56,-0.12192934038231543
57,-0.293747111660417
58,-3.5094633648257507
59,-0.054585604401872656
60,-0.012104249760301389
61,-3.5328199312336217
62,0.0013529565701809743
63,-0.10172814389278967
64,-3.555818990374981
65,-3.4899044698098662
66,-0.0583208568632021
67,-0.0663685572179551
68,0.16715558591966356
69,-0.020700805524379806
70,0.10433146807072885
71,-3.5082719681527683
72,-0.0989654478740769
73,-3.5630191984228112
74,-0.11817875252839011
75,0.9861626159775834
76,-0.07960749549067292
77,-0.08666653060006246
78,-0.03732957885950344
79,-0.03796258269228542
80,-0.07242534216686058
81,-0.13951993016064262
82,-0.053048264213841956
83,-3.535655524259056
84,-3.557345072233966
85,-0.06881484969608559
86,-3.450223372637538
87,-0.15354615056007198
88,-0.09866438850790682
89,-0.12070003234309304
90,-3.5099183050424654
91,-3.275775157320987
92,-3.5569728194363535
93,0.02964178334131856
94,-0.10710984861777556
95,-3.475519273785889
96,-0.35056882634752906
97,-0.168233193851098
98,-0.028182704225982846
99,0.17260138325076074
100,0.026466434702915043
