N,Fitness
1,0
2,0
3,0
4,0
5,0.20036475450230712
6,0.5832346785665073
7,0.35042107065166533
8,0.3801063749509654
9,0.6144637703752599
10,0.7939426732648827
11,0.3599403785339192
12,0.7626292891488814
13,0.7626292891488814
14,0.6266318445742481
15,0.7049348654421674
16,0.33193068139171217
17,0.5028822777213529
18,0.4526661124175691
19,0.5915887111742527
20,0.8987823017750165
21,0.43509679400613294
22,0.74041189479625
23,0.5356421028659488
24,0.6512555226821801
25,0.8210340149904012
26,0.37521325989819093
27,0.4125612782233509
28,0.8592220300544101
29,0.4664623802460775
30,0.9084779863190985
31,0.38571056768698303
32,0.4228559636156973
33,0.566223886703959
34,0.5642841916388759
35,0.42673231254718774
36,0.6055281917105769
37,0.539299497756553
38,0.539299497756553
39,0.43915364385693484
40,0.5685922797888245
41,0.5238551135309808
42,0.5817499408847705
43,0.5085341371888532
44,0.6510789675245461
45,0.7780514227041869
46,0.7780514227041869
47,0.7848917750237668
48,0.723706066835861
49,0.9232195901740745
50,0.9232195901740745
51,0.6622055449600333
52,1.5823599234123926
53,1.5823599234123926
54,1.5823599234123926
55,1.496365349333001
56,1.0195916898636033
57,1.1707446769511034
58,1.3886644877350425
59,1.7203636296831455
60,1.7558036142114628
61,1.6091572026201617
62,1.3788651234837794
63,1.4255236430067784
64,1.6623426859957373
65,1.5600915556301036
66,1.8107674214038358
67,1.7779481692608479
68,1.8107674214038358
69,1.5899018485253655
70,1.8872313479242266
71,1.8251149066194754
72,1.6995285623121819
73,1.8725468746441778
74,1.8725468746441778
75,1.8725468746441778
76,1.8938710642191878
77,1.861567639574498
78,1.6392289242599478
79,1.6824492356387293
80,1.819980103123832
81,1.819980103123832
82,1.8264212116114436
83,1.8264212116114436
84,1.8264212116114436
85,1.8782284892406673
86,1.9915868729715596
87,1.8747533198933188
88,1.8946500303143206
89,1.87419902553117
90,1.9591412263709362
91,1.8970078251840417
92,1.9591412263709362
93,1.9591412263709362
94,1.9591412263709362
95,1.8381432809622178
96,1.8787005261696046
97,1.971970018224111
98,1.971970018224111
99,1.971970018224111
100,1.988023755274363
