N,Fitness
1,1.2483381100941255
2,1.7815298454201478
3,1.9163697146342102
4,1.9163697146342102
5,2.5385804098998768
6,2.5385804098998768
7,2.5385804098998768
8,2.58806563317061
9,2.58806563317061
10,2.58806563317061
11,2.58806563317061
12,2.58806563317061
13,3.5098877373653896
14,3.5098877373653896
15,3.5098877373653896
16,3.58130494805351
17,3.58130494805351
18,3.58130494805351
19,3.7767553246992707
20,3.936605478715243
21,3.936605478715243
22,4.104901833123944
23,4.210857677316427
24,4.210857677316427
25,4.540327172546118
26,4.540327172546118
27,4.540327172546118
28,4.5909571881454765
29,4.700835536045486
30,4.803970390476459
31,4.803970390476459
32,4.803970390476459
33,4.899112064442322
34,4.899112064442322
35,4.899112064442322
36,5.1240621282301415
37,5.332606357240319
38,5.332606357240319
39,5.332606357240319
40,5.332606357240319
41,5.332606357240319
42,5.332606357240319
43,5.365530857096016
44,5.365530857096016
45,5.448939844602318
46,5.53056282019918
47,5.725288252008921
48,5.725288252008921
49,5.725288252008921
50,5.725288252008921
51,5.853473064208945
52,5.853473064208945
53,5.853473064208945
54,5.942632349095941
55,5.942632349095941
56,5.942632349095941
57,5.942632349095941
58,6.022571895062031
59,6.022571895062031
60,6.022571895062031
61,6.022571895062031
62,6.022571895062031
63,6.022571895062031
64,6.022571895062031
65,6.022571895062031
66,6.022571895062031
67,6.022571895062031
68,6.022571895062031
69,6.022571895062031
70,6.022571895062031
71,6.022571895062031
72,6.022571895062031
73,6.022571895062031
74,6.022571895062031
75,6.022571895062031
76,6.022571895062031
77,6.022571895062031
78,6.022571895062031
79,6.022571895062031
80,6.022571895062031
81,6.022571895062031
82,6.111607960346579
83,6.111607960346579
84,6.111607960346579
85,6.111607960346579
86,6.111607960346579
87,6.111607960346579
88,6.111607960346579
89,6.111607960346579
90,6.111607960346579
91,6.111607960346579
92,6.111607960346579
93,6.111607960346579
94,6.111607960346579
95,6.153195312006051
96,6.153195312006051
97,6.153195312006051
98,6.153195312006051
99,6.153195312006051
100,6.153195312006051
101,6.153195312006051
