Iteration,Fitness
1,0.6282493099417322
2,0.7497482152029592
3,1.4268585013268227
4,1.4038811682500019
5,1.176071659485869
6,1.4565863374317345
7,1.2487744649555677
8,1.019663038804345
9,1.2617153135694932
10,1.2831791430825668
11,0.9491817397758788
12,1.4170950327287846
13,1.387087762812625
14,1.3746645733502894
15,1.2561589129129487
16,1.485420481486644
17,1.3828928002549474
18,1.8251471990012218
19,1.5630559890140214
20,1.5406386924158757
21,1.865644974086125
22,1.8190110334935572
23,1.8445497295230682
24,1.8063686987472283
25,1.8258899261477644
26,1.844540612849672
27,1.8778952956355495
28,1.9104459320567833
29,1.863279530296679
30,1.874312489937702
31,1.8634873278809783
32,1.8193146365281974
33,1.898377928060186
34,1.8884514474134162
35,1.8626578354048997
36,1.8788463011166052
37,1.8595922618972598
38,1.8582376549313788
39,1.8926476969689767
40,1.9216051128818092
41,1.8698042371454273
42,1.8976159525116851
43,1.8788875515854808
44,2.081297776541441
45,1.9087051361624632
46,1.8848183421990343
47,1.9063427204289496
48,1.8643796624883506
49,1.8745834165481996
50,1.8942920925187237
51,1.8949907295165864
52,1.909174792911842
53,1.8629467074750323
54,1.8832183059710503
55,1.8847495892922224
56,2.0105262523143557
57,1.8843768649154138
58,1.8719914492798486
59,1.9207723609980831
60,2.4264549637890385
61,1.897496574416914
62,1.8995466367664273
63,1.8938182481942902
64,1.9009747512784818
65,2.0137958955781254
66,1.9037753785521303
67,2.0840041571343337
68,1.9002187113197595
69,1.8916987002980217
70,1.8788457769282167
71,1.94897375772985
72,1.8918920507723263
73,1.8996744372138847
74,1.8752327032675458
75,2.035726148988946
76,1.8998603045513727
77,1.8987648822274472
78,1.8997615003029902
79,1.887812504923055
80,1.9185280078697398
81,1.8989583668292023
82,1.8832917576035577
83,1.89047385576948
84,1.8938325865795471
85,1.8866078364220267
86,1.919423877413351
87,1.8946950708297041
88,1.8930564045904463
89,1.8700730676486546
90,1.9057378661194002
91,1.9003993071039396
92,1.9806927280802222
93,1.873318836433328
94,1.8605008335217452
95,1.9200296540934494
96,1.9109764821670954
97,1.9079572446893016
98,1.8920799872194751
99,1.8829116351767348
100,1.8719542421097695
