Row,Average
1,0.6336385780201652
2,0.9189310891442286
3,0.9747206178431576
4,1.1037533675420064
5,1.2354740543489142
6,1.2430188431622888
7,1.272462326945997
8,1.2842946457809308
9,1.2963230160417187
10,1.2963230160417187
11,1.3398454604549295
12,1.3398454604549295
13,1.3539580105425781
14,1.3539580105425781
15,1.3777014082652534
16,1.3952509800564727
17,1.409266823545354
18,1.409266823545354
19,1.411682937135291
20,1.4720650308201582
21,1.4720650308201582
22,1.541708071167617
23,1.5656020153504966
24,1.5912391621283102
25,1.6385212304685304
26,1.6385212304685304
27,1.6399719008316018
28,1.6593268732359399
29,1.6826297727890804
30,1.7276200424453414
31,1.7276200424453414
32,1.7379773307552209
33,1.7434159523971222
34,1.7474999385001682
35,1.7570839322365224
36,1.7654936810837842
37,1.77852369892457
38,1.77852369892457
39,1.77852369892457
40,1.8057722150439979
41,1.8057722150439979
42,1.8057722150439979
43,1.933275686154337
44,1.933275686154337
45,1.933275686154337
46,1.933275686154337
47,1.9332816295754705
48,1.9385458485986244
49,1.9395387133924462
50,1.9395387133924462
51,2.0276460856027105
52,2.0276460856027105
53,2.0276460856027105
54,2.0276460856027105
55,2.092680787432295
56,2.103172110546927
57,2.107621879122543
58,2.1244593828137437
59,2.1244593828137437
60,2.1244593828137437
61,2.1244593828137437
62,2.1244593828137437
63,2.1244593828137437
64,2.1244593828137437
65,2.147799155981664
66,2.147799155981664
67,2.149372857661324
68,2.149372857661324
69,2.149372857661324
70,2.149372857661324
71,2.149372857661324
72,2.149372857661324
73,2.1501833571673363
74,2.1501833571673363
75,2.1501833571673363
76,2.1501833571673363
77,2.17020795706866
78,2.17020795706866
79,2.17020795706866
80,2.17020795706866
81,2.17020795706866
82,2.17020795706866
83,2.17020795706866
84,2.17020795706866
85,2.17020795706866
86,2.17020795706866
87,2.17020795706866
88,2.17020795706866
89,2.17020795706866
90,2.17020795706866
91,2.17020795706866
92,2.17020795706866
93,2.17020795706866
94,2.17020795706866
95,2.17020795706866
96,2.17020795706866
97,2.17020795706866
98,2.17020795706866
99,2.1733230620129698
100,2.1733230620129698
101,2.1733230620129698
